component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
drag_chain_carriage_run_link_01_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_hinge_01,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_02_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_02_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_02_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_03_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_03_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_03_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_04_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_04_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_04_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_05_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_05_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_05_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_hinge_05,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_06_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_06_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_06_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_07_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_07_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_07_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_08_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_08_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_08_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_09_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_09_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_09_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_hinge_09,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_10_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_10_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_10_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_11_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_11_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_11_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_12_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_12_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_12_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_corner_radius_block,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
fixed_anchor_to_stage_7a3c_rear_tab,cable_chain_fixed_anchor,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_fixed_anchor,moving_cable_chain; fixed anchor tied near Stage 7A-3c rear cable-chain mounting tab
fixed_anchor_vertical_riser,cable_chain_fixed_anchor,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_fixed_anchor,moving_cable_chain; fixed anchor tied near Stage 7A-3c rear cable-chain mounting tab
moving_anchor_drag_chain_end,cable_chain_moving_anchor,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_moving_anchor,moving_cable_chain; moving anchor and service bridge toward X/Z carriage
moving_anchor_xz_service_bridge,cable_chain_moving_anchor,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_moving_anchor,moving_cable_chain; moving anchor and service bridge toward X/Z carriage
moving_parallel_bundle_1_seg_01,moving_cable_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_1_seg_02,moving_cable_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_1_seg_03,moving_cable_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_1_soft_bend_01,moving_cable_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_1_soft_bend_02,moving_cable_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_2_seg_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_2_seg_02,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_2_seg_03,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_2_soft_bend_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_2_soft_bend_02,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_3_seg_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_3_seg_02,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_3_seg_03,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_3_soft_bend_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_parallel_bundle_3_soft_bend_02,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
z_axis_motor_short_local_stub_seg_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
z_axis_motor_short_local_stub_seg_02,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
z_axis_motor_short_local_stub_seg_03,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
z_axis_motor_short_local_stub_soft_bend_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
z_axis_motor_short_local_stub_soft_bend_02,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
gripper_control_short_local_stub_seg_01,moving_cable_bundle,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
gripper_control_short_local_stub_seg_02,moving_cable_bundle,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
gripper_control_short_local_stub_seg_03,moving_cable_bundle,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
gripper_control_short_local_stub_soft_bend_01,moving_cable_bundle,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
gripper_control_short_local_stub_soft_bend_02,moving_cable_bundle,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_limit_short_local_stub_seg_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_limit_short_local_stub_seg_02,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
moving_limit_short_local_stub_soft_bend_01,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
scanner_short_local_cable_seg_01,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_short_local_cable_seg_02,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_short_local_cable_seg_03,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_short_local_cable_seg_04,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_short_local_cable_soft_bend_01,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_short_local_cable_soft_bend_02,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_short_local_cable_soft_bend_03,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
photoelectric_short_local_cable_seg_01,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_short_local_cable_seg_02,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_short_local_cable_seg_03,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_short_local_cable_seg_04,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_short_local_cable_soft_bend_01,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_short_local_cable_soft_bend_02,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_short_local_cable_soft_bend_03,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
left_y_motor_fixed_local_route_seg_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_motor_fixed_local_route_seg_02,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_motor_fixed_local_route_seg_03,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_motor_fixed_local_route_seg_04,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_motor_fixed_local_route_soft_bend_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_motor_fixed_local_route_soft_bend_02,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_motor_fixed_local_route_soft_bend_03,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_motor_fixed_local_route_seg_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_motor_fixed_local_route_seg_02,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_motor_fixed_local_route_seg_03,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_motor_fixed_local_route_soft_bend_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_motor_fixed_local_route_soft_bend_02,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_short_service_route_seg_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_short_service_route_seg_02,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_short_service_route_seg_03,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_short_service_route_seg_04,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_short_service_route_soft_bend_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_short_service_route_soft_bend_02,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_short_service_route_soft_bend_03,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
rear_y_axis_motor_bus_to_tray_seg_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
rear_y_axis_motor_bus_to_tray_seg_02,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
rear_y_axis_motor_bus_to_tray_soft_bend_01,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_rear_service_route_seg_01,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_rear_service_route_seg_02,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_rear_service_route_seg_03,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_rear_service_route_soft_bend_01,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_rear_service_route_soft_bend_02,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
fixed_limit_switch_rear_bus_seg_01,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
fixed_limit_switch_rear_bus_seg_02,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
fixed_limit_switch_rear_bus_seg_03,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
fixed_limit_switch_rear_bus_soft_bend_01,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
fixed_limit_switch_rear_bus_soft_bend_02,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
bin_full_sensor_rear_service_bus_seg_01,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
bin_full_sensor_rear_service_bus_seg_02,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
bin_full_sensor_rear_service_bus_soft_bend_01,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
input_presence_sensor_rear_service_bus_seg_01,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
input_presence_sensor_rear_service_bus_seg_02,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
input_presence_sensor_rear_service_bus_soft_bend_01,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
cable_clamp_01_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_01_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
