component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
moving_anchor_drag_chain_end,cable_chain_moving_anchor,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_moving_anchor,moving_cable_chain; moving anchor and service bridge toward X/Z carriage
moving_anchor_xz_service_bridge,cable_chain_moving_anchor,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_moving_anchor,moving_cable_chain; moving anchor and service bridge toward X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_01,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_02,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_03,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_04,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_05,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_06,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_07,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_08,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_09,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_10,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_11,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_12,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_13,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_14,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_15,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_smooth_section_16,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_continuous_bend_02,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_continuous_bend_04,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_continuous_bend_06,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_continuous_bend_08,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_continuous_bend_10,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_continuous_bend_12,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
single_continuous_moving_hose_bundle_continuous_bend_14,moving_flexible_hose_bundle,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
xz_carriage_hose_strain_relief_sleeve,moving_flexible_hose_bundle,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:moving_flexible_hose_bundle,moving_wiring; single continuous hose-like bundle from drag-chain moving end to X/Z carriage
cable_clamp_01_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
cable_clamp_01_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
cable_clamp_02_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
cable_clamp_02_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
cable_clamp_03_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
cable_clamp_03_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
cable_clamp_04_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
cable_clamp_04_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; minimal clamps at rear tray, drag-chain anchors, and X/Z carriage strain relief"
rear_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
x_carriage_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
z_axis_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
z_gripper_adapter_plate_main,z_gripper_adapter_plate_v1,machined_aluminum_gripper_adapter,gripper_metal,0.55,0.57,0.58,1.0,generated:z_gripper_adapter_plate_v1,adapter; new adapter plate between Z axis end and gripper body
z_gripper_adapter_lower_flange,z_gripper_adapter_plate_v1,machined_aluminum_gripper_adapter,gripper_metal,0.55,0.57,0.58,1.0,generated:z_gripper_adapter_plate_v1,adapter; new adapter plate between Z axis end and gripper body
z_gripper_adapter_upper_flange,z_gripper_adapter_plate_v1,machined_aluminum_gripper_adapter,gripper_metal,0.55,0.57,0.58,1.0,generated:z_gripper_adapter_plate_v1,adapter; new adapter plate between Z axis end and gripper body
z_adapter_socket_head_1_127,z_gripper_adapter_plate_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:z_gripper_adapter_plate_v1,adapter; new adapter plate between Z axis end and gripper body
z_adapter_socket_head_1_165,z_gripper_adapter_plate_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:z_gripper_adapter_plate_v1,adapter; new adapter plate between Z axis end and gripper body
z_adapter_socket_head_2_127,z_gripper_adapter_plate_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:z_gripper_adapter_plate_v1,adapter; new adapter plate between Z axis end and gripper body
z_adapter_socket_head_2_165,z_gripper_adapter_plate_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:z_gripper_adapter_plate_v1,adapter; new adapter plate between Z axis end and gripper body
electric_parallel_gripper_body_housing,electric_parallel_gripper_body_v1,dark_gray_electric_parallel_gripper_body,gripper_body_dark,0.08,0.085,0.09,1.0,generated:electric_parallel_gripper_body_v1,"gripper_body; closed electric parallel gripper body, not a scanner/sensor block"
electric_parallel_gripper_front_motor_cover,electric_parallel_gripper_body_v1,black_gripper_motor_cover,gripper_body_black,0.015,0.015,0.018,1.0,generated:electric_parallel_gripper_body_v1,"gripper_body; closed electric parallel gripper body, not a scanner/sensor block"
parallel_jaw_linear_slide_rail,electric_parallel_gripper_body_v1,brushed_steel_gripper_jaws,jaw_metal,0.62,0.64,0.65,1.0,generated:electric_parallel_gripper_body_v1,"gripper_body; closed electric parallel gripper body, not a scanner/sensor block"
gripper_body_socket_head_-20_104,electric_parallel_gripper_body_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:electric_parallel_gripper_body_v1,"gripper_body; closed electric parallel gripper body, not a scanner/sensor block"
gripper_body_socket_head_-20_122,electric_parallel_gripper_body_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:electric_parallel_gripper_body_v1,"gripper_body; closed electric parallel gripper body, not a scanner/sensor block"
gripper_body_socket_head_20_104,electric_parallel_gripper_body_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:electric_parallel_gripper_body_v1,"gripper_body; closed electric parallel gripper body, not a scanner/sensor block"
gripper_body_socket_head_20_122,electric_parallel_gripper_body_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:electric_parallel_gripper_body_v1,"gripper_body; closed electric parallel gripper body, not a scanner/sensor block"
left_gripper_jaw_vertical_finger,two_finger_gripper_jaws_v1,brushed_steel_gripper_jaws,jaw_metal,0.62,0.64,0.65,1.0,generated:two_finger_gripper_jaws_v1,two_finger_jaws; left/right open-pose gripper jaws aligned to tube centerline
right_gripper_jaw_vertical_finger,two_finger_gripper_jaws_v1,brushed_steel_gripper_jaws,jaw_metal,0.62,0.64,0.65,1.0,generated:two_finger_gripper_jaws_v1,two_finger_jaws; left/right open-pose gripper jaws aligned to tube centerline
left_jaw_root_block,two_finger_gripper_jaws_v1,brushed_steel_gripper_jaws,jaw_metal,0.62,0.64,0.65,1.0,generated:two_finger_gripper_jaws_v1,two_finger_jaws; left/right open-pose gripper jaws aligned to tube centerline
right_jaw_root_block,two_finger_gripper_jaws_v1,brushed_steel_gripper_jaws,jaw_metal,0.62,0.64,0.65,1.0,generated:two_finger_gripper_jaws_v1,two_finger_jaws; left/right open-pose gripper jaws aligned to tube centerline
left_soft_tube_contact_pad,soft_tube_contact_pads_v1,black_rubber_soft_tube_contact_pad,soft_pad,0.01,0.01,0.01,1.0,generated:soft_tube_contact_pads_v1,soft_contact_pads; black rubber tube-contact pads on jaw inner faces
right_soft_tube_contact_pad,soft_tube_contact_pads_v1,black_rubber_soft_tube_contact_pad,soft_pad,0.01,0.01,0.01,1.0,generated:soft_tube_contact_pads_v1,soft_contact_pads; black rubber tube-contact pads on jaw inner faces
left_pad_shallow_v_groove_marker,soft_tube_contact_pads_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:soft_tube_contact_pads_v1,soft_contact_pads; black rubber tube-contact pads on jaw inner faces
right_pad_shallow_v_groove_marker,soft_tube_contact_pads_v1,dark_socket_head_fasteners,fastener_dark,0.03,0.03,0.032,1.0,generated:soft_tube_contact_pads_v1,soft_contact_pads; black rubber tube-contact pads on jaw inner faces
gripper_top_strain_relief_clamp,gripper_cable_strain_relief_v1,black_gripper_strain_relief,strain_relief,0.008,0.008,0.009,1.0,generated:gripper_cable_strain_relief_v1,strain_relief; short local strain relief at gripper body; no long tool cable added
short_hose_to_gripper_body,gripper_cable_strain_relief_v1,black_gripper_strain_relief,strain_relief,0.008,0.008,0.009,1.0,generated:gripper_cable_strain_relief_v1,strain_relief; short local strain relief at gripper body; no long tool cable added
left_fixed_y_rail_body_top_reference_not_mounting_datum,left_original_y_slider_mounting_datum_v1_7,fixed_y_rail_body_reference_amber,rail_body_reference,0.8,0.52,0.1,0.45,generated:left_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving left Y slider/carriage mounting face; rail body reference is not a support
left_original_y_slider_carriage_bbox_reference_v1_7,left_original_y_slider_mounting_datum_v1_7,calibrated_original_y_slider_mounting_datum_blue,slider_datum_blue,0.04,0.42,0.95,0.78,generated:left_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving left Y slider/carriage mounting face; rail body reference is not a support
left_original_y_slider_mounting_face_datum_v1_7,left_original_y_slider_mounting_datum_v1_7,explicit_slider_top_mounting_face_cyan,slider_top_face_cyan,0.0,0.72,0.88,0.82,generated:left_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving left Y slider/carriage mounting face; rail body reference is not a support
left_datum_mount_hole_marker_-20_-22,left_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving left Y slider/carriage mounting face; rail body reference is not a support
left_datum_mount_hole_marker_-20_22,left_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving left Y slider/carriage mounting face; rail body reference is not a support
left_datum_mount_hole_marker_20_-22,left_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving left Y slider/carriage mounting face; rail body reference is not a support
left_datum_mount_hole_marker_20_22,left_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving left Y slider/carriage mounting face; rail body reference is not a support
right_fixed_y_rail_body_top_reference_not_mounting_datum,right_original_y_slider_mounting_datum_v1_7,fixed_y_rail_body_reference_amber,rail_body_reference,0.8,0.52,0.1,0.45,generated:right_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving right Y slider/carriage mounting face; rail body reference is not a support
right_original_y_slider_carriage_bbox_reference_v1_7,right_original_y_slider_mounting_datum_v1_7,calibrated_original_y_slider_mounting_datum_blue,slider_datum_blue,0.04,0.42,0.95,0.78,generated:right_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving right Y slider/carriage mounting face; rail body reference is not a support
right_original_y_slider_mounting_face_datum_v1_7,right_original_y_slider_mounting_datum_v1_7,explicit_slider_top_mounting_face_cyan,slider_top_face_cyan,0.0,0.72,0.88,0.82,generated:right_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving right Y slider/carriage mounting face; rail body reference is not a support
right_datum_mount_hole_marker_-20_-22,right_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving right Y slider/carriage mounting face; rail body reference is not a support
right_datum_mount_hole_marker_-20_22,right_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving right Y slider/carriage mounting face; rail body reference is not a support
right_datum_mount_hole_marker_20_-22,right_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving right Y slider/carriage mounting face; rail body reference is not a support
right_datum_mount_hole_marker_20_22,right_original_y_slider_mounting_datum_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_original_y_slider_mounting_datum_v1_7,explicit_slider_mounting_datum; calibrated visual/mechanical datum for original moving right Y slider/carriage mounting face; rail body reference is not a support
left_slider_top_binding_plate_left_pad_v1_7,left_slider_binding_assembly_v1_7,compact_slider_top_binding_plate_aluminum,binding_plate,0.63,0.64,0.62,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_slider_top_binding_plate_right_pad_v1_7,left_slider_binding_assembly_v1_7,compact_slider_top_binding_plate_aluminum,binding_plate,0.63,0.64,0.62,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_raised_bridge_block_above_rail_keepout_v1_7,left_slider_binding_assembly_v1_7,raised_bridge_block_above_rail_keepout,raised_bridge,0.5,0.51,0.5,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_front_left_short_side_web_outside_groove_v1_7,left_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_rear_left_short_side_web_outside_groove_v1_7,left_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_front_right_short_side_web_outside_groove_v1_7,left_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_rear_right_short_side_web_outside_groove_v1_7,left_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_upper_compact_transfer_bar_v1_7,left_slider_binding_assembly_v1_7,compact_slider_top_binding_plate_aluminum,binding_plate,0.63,0.64,0.62,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_compact_x_beam_end_saddle_v1_7,left_slider_binding_assembly_v1_7,compact_x_beam_end_saddle_dark_gray,binding_saddle,0.18,0.18,0.17,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_front_saddle_cheek_v1_7,left_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_rear_saddle_cheek_v1_7,left_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_slider_plate_fastener_marker_-21_-17,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_slider_plate_fastener_marker_-21_17,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_slider_plate_fastener_marker_21_-17,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_slider_plate_fastener_marker_21_17,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_raised_bridge_dowel_marker_-21,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_raised_bridge_dowel_marker_21,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_front_web_fastener_marker_-21_114,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_rear_web_fastener_marker_-21_114,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_front_web_fastener_marker_21_114,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_rear_web_fastener_marker_21_114,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_front_web_fastener_marker_-21_124,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_rear_web_fastener_marker_-21_124,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_front_web_fastener_marker_21_124,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_rear_web_fastener_marker_21_124,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_upper_transfer_fastener_marker_-549,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_upper_transfer_fastener_marker_-470,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_upper_transfer_fastener_marker_-386,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_x_beam_saddle_fastener_marker_-18,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
left_x_beam_saddle_fastener_marker_18,left_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:left_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; left X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
